0,1,2,3,4,5,6,7,8,9,,
International Bank Transfer in US Dollars (USD),"$7,877.00",Uruguay,yyy,USD,USD,7877,10000,0,-2123,7751.937984,0.016133
VISA: Debit/Credit in USD,"$8,113.00",Uruguay,yyy,USD,USD,8113,10000,0,-1887,7751.937984,0.046577
MasterCard: Debit/Credit in USD,"$8,113.00",Uruguay,yyy,USD,USD,8113,10000,0,-1887,7751.937984,0.046577
Debit/Credit Card in UZS,"68,026,000.00 ??",Uzbekistan,yyy,USD,UZS,68026000,"834,00,000.00",-0.184340528,0,64651162.79,0.052200719
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Uzbekistan,yyy,USD,CAD,10000,"12,918.93",-0.225942087,0,10014.67442,-0.001465292
International Bank Transfer in US Dollars (USD),"$7,879.00",Uzbekistan,yyy,USD,USD,7879,10000,0,-2121,7751.937984,0.016391
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Venezuela,yyy,USD,CAD,10000,"12,918.93",-0.225942087,0,10014.67442,-0.001465292
International Bank Transfer in US Dollars (USD),"$7,879.00",Venezuela,yyy,USD,USD,7879,10000,0,-2121,7751.937984,0.016391
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Vietnam,yyy,USD,CAD,10000,"12,919.04",-0.225948677,0,10014.75969,-0.001473794
International Bank Transfer in US Dollars (USD),"$7,879.00",Vietnam,yyy,USD,USD,7879,10000,0,-2121,7751.937984,0.016391
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Western Sahara,yyy,USD,CAD,10000,"12,919.04",-0.225948677,0,10014.75969,-0.001473794
International Bank Transfer in US Dollars (USD),"$7,879.00",Western Sahara,yyy,USD,USD,7879,10000,0,-2121,7751.937984,0.016391
MasterCard: Debit/Credit in YER,"2,042,100.00 ?",Yemen,yyy,USD,YER,2042100,"25,02,775.58",-0.184065876,0,1940136.109,0.05255502
VISA: Debit/Credit in Yer,"2,042,100.00 ?",Yemen,yyy,USD,YER,2042100,"25,02,775.58",-0.184065876,0,1940136.109,0.05255502
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Yemen,yyy,USD,CAD,10000,"12,924.46",-0.226273283,0,10018.96124,-0.001892536
International Bank Transfer in US Dollars (USD),"$7,879.00",Yemen,yyy,USD,USD,7879,10000,0,-2121,7751.937984,0.016391
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Zambia,yyy,USD,CAD,10000,"12,920.33",-0.226025961,0,10015.75969,-0.001573489
International Bank Transfer in US Dollars (USD),"$7,878.00",Zambia,yyy,USD,USD,7878,10000,0,-2122,7751.937984,0.016262
International Bank Transfer in South African Rand (ZAR),"R114,206.00",Zambia,yyy,USD,ZAR,114206,"1,43,278.55",-0.202909298,0,111068.6434,0.028247006
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Zimbabwe,yyy,USD,CAD,10000,"12,920.33",-0.226025961,0,10015.75969,-0.001573489
International Bank Transfer in US Dollars (USD),"$7,878.00",Zimbabwe,yyy,USD,USD,7878,10000,0,-2122,7751.937984,0.016262
International Bank Transfer in South African Rand (ZAR),"R114,206.00",Zimbabwe,yyy,USD,ZAR,114206,"1,43,278.55",-0.202909298,0,111068.6434,0.028247006
